species_key,scientific_name,canonical_scientific_name,common_name,order,family,genus,species_epithet,taxonomic_rank,marine,terrestrial,myanmar_distribution,global_distribution,conservation_status,myanmar_protection_status,identification_active,identification_level,taxonomy_notes,manual_review,source_dataset,source_url,source_year,current_mdd_scientific_name,mdd_match_status,taxonomy_enrichment_source
mirostrellus_joffrei,Mirostrellus joffrei,Mirostrellus joffrei,Joffre's Bat,Chiroptera,Vespertilionidae,Mirostrellus,joffrei,species,false,true,,,,,true,,,false,Mammals of Myanmar: an annotated checklist,https://www.gbif.org/dataset/0837bd43-fa3c-4a68-b257-81cb7c234e44,2024,Mirostrellus joffrei,exact,ASM Mammal Diversity Database v2.5 (2026)
hypsugo_pulveratus,Hypsugo pulveratus,Hypsugo pulveratus,Chinese Pipistrelle,Chiroptera,Vespertilionidae,Hypsugo,pulveratus,species,false,true,,,,,true,,,false,Mammals of Myanmar: an annotated checklist,https://www.gbif.org/dataset/0837bd43-fa3c-4a68-b257-81cb7c234e44,2024,Hypsugo pulveratus,exact,ASM Mammal Diversity Database v2.5 (2026)
scotophilus_kuhlii,Scotophilus kuhlii,Scotophilus kuhlii,Lesser Asian Yellow Bat,Chiroptera,Vespertilionidae,Scotophilus,kuhlii,species,false,true,,,,,true,,,false,Mammals of Myanmar: an annotated checklist,https://www.gbif.org/dataset/0837bd43-fa3c-4a68-b257-81cb7c234e44,2024,Scotophilus kuhlii,exact,ASM Mammal Diversity Database v2.5 (2026)
tylonycteris_malayana,Tylonycteris malayana,Tylonycteris malayana,Malayan Greater Bamboo Bat,Chiroptera,Vespertilionidae,Tylonycteris,malayana,species,false,true,,,,,true,,,false,Mammals of Myanmar: an annotated checklist,https://www.gbif.org/dataset/0837bd43-fa3c-4a68-b257-81cb7c234e44,2024,Tylonycteris malayana,exact,ASM Mammal Diversity Database v2.5 (2026)
pipistrellus_paterculus,Pipistrellus paterculus,Pipistrellus paterculus,,Chiroptera,Vespertilionidae,Pipistrellus,paterculus,species,false,true,,,,,true,,,false,Mammals of Myanmar: an annotated checklist,https://www.gbif.org/dataset/0837bd43-fa3c-4a68-b257-81cb7c234e44,2024,,genus_family_only,ASM Mammal Diversity Database v2.5 (2026)
scotophilus_heathii,Scotophilus heathii,Scotophilus heathii,Greater Asian Yellow Bat,Chiroptera,Vespertilionidae,Scotophilus,heathii,species,false,true,,,,,true,,,false,Mammals of Myanmar: an annotated checklist,https://www.gbif.org/dataset/0837bd43-fa3c-4a68-b257-81cb7c234e44,2024,Scotophilus heathii,exact,ASM Mammal Diversity Database v2.5 (2026)
pipistrellus_tenuis,Pipistrellus tenuis,Pipistrellus tenuis,,Chiroptera,Vespertilionidae,Pipistrellus,tenuis,species,false,true,,,,,true,,,false,Mammals of Myanmar: an annotated checklist,https://www.gbif.org/dataset/0837bd43-fa3c-4a68-b257-81cb7c234e44,2024,,genus_family_only,ASM Mammal Diversity Database v2.5 (2026)
tylonycteris_fulvida,Tylonycteris fulvida,Tylonycteris fulvida,Indomalayan Lesser Bamboo Bat,Chiroptera,Vespertilionidae,Tylonycteris,fulvida,species,false,true,,,,,true,,,false,Mammals of Myanmar: an annotated checklist,https://www.gbif.org/dataset/0837bd43-fa3c-4a68-b257-81cb7c234e44,2024,Tylonycteris fulvida,exact,ASM Mammal Diversity Database v2.5 (2026)
scotomanes_ornatus,Scotomanes ornatus,Scotomanes ornatus,Harlequin Bat,Chiroptera,Vespertilionidae,Scotomanes,ornatus,species,false,true,,,,,true,,,false,Mammals of Myanmar: an annotated checklist,https://www.gbif.org/dataset/0837bd43-fa3c-4a68-b257-81cb7c234e44,2024,Scotomanes ornatus,exact,ASM Mammal Diversity Database v2.5 (2026)
kerivoula_depressa,Kerivoula depressa,Kerivoula depressa,Flat-skulled Woolly Bat,Chiroptera,Vespertilionidae,Kerivoula,depressa,species,false,true,,,,,true,,,false,Mammals of Myanmar: an annotated checklist,https://www.gbif.org/dataset/0837bd43-fa3c-4a68-b257-81cb7c234e44,2024,Kerivoula depressa,exact,ASM Mammal Diversity Database v2.5 (2026)
phoniscus_jagorii,Phoniscus jagorii,Phoniscus jagorii,Peters's Trumpet-eared Bat,Chiroptera,Vespertilionidae,Phoniscus,jagorii,species,false,true,,,,,true,,,false,Mammals of Myanmar: an annotated checklist,https://www.gbif.org/dataset/0837bd43-fa3c-4a68-b257-81cb7c234e44,2024,Phoniscus jagorii,exact,ASM Mammal Diversity Database v2.5 (2026)
murina_feae,Murina feae,Murina feae,Fea's Tube-nosed Bat,Chiroptera,Vespertilionidae,Murina,feae,species,false,true,,,,,true,,,false,Mammals of Myanmar: an annotated checklist,https://www.gbif.org/dataset/0837bd43-fa3c-4a68-b257-81cb7c234e44,2024,Murina feae,exact,ASM Mammal Diversity Database v2.5 (2026)
harpiocephalus_harpia,Harpiocephalus harpia,Harpiocephalus harpia,Hairy-winged Bat,Chiroptera,Vespertilionidae,Harpiocephalus,harpia,species,false,true,,,,,true,,,false,Mammals of Myanmar: an annotated checklist,https://www.gbif.org/dataset/0837bd43-fa3c-4a68-b257-81cb7c234e44,2024,Harpiocephalus harpia,exact,ASM Mammal Diversity Database v2.5 (2026)
murina_cyclotis,Murina cyclotis,Murina cyclotis,Round-eared Tube-nosed Bat,Chiroptera,Vespertilionidae,Murina,cyclotis,species,false,true,,,,,true,,,false,Mammals of Myanmar: an annotated checklist,https://www.gbif.org/dataset/0837bd43-fa3c-4a68-b257-81cb7c234e44,2024,Murina cyclotis,exact,ASM Mammal Diversity Database v2.5 (2026)
murina_eleryi,Murina eleryi,Murina eleryi,Elery's Tube-nosed Bat,Chiroptera,Vespertilionidae,Murina,eleryi,species,false,true,,,,,true,,,false,Mammals of Myanmar: an annotated checklist,https://www.gbif.org/dataset/0837bd43-fa3c-4a68-b257-81cb7c234e44,2024,Murina eleryi,exact,ASM Mammal Diversity Database v2.5 (2026)
kerivoula_furva,Kerivoula furva,Kerivoula furva,Dark Woolly Bat,Chiroptera,Vespertilionidae,Kerivoula,furva,species,false,true,,,,,true,,,false,Mammals of Myanmar: an annotated checklist,https://www.gbif.org/dataset/0837bd43-fa3c-4a68-b257-81cb7c234e44,2024,Kerivoula furva,exact,ASM Mammal Diversity Database v2.5 (2026)
kerivoula_kachinensis,Kerivoula kachinensis,Kerivoula kachinensis,Kachin Woolly Bat,Chiroptera,Vespertilionidae,Kerivoula,kachinensis,species,false,true,,,,,true,,,false,Mammals of Myanmar: an annotated checklist,https://www.gbif.org/dataset/0837bd43-fa3c-4a68-b257-81cb7c234e44,2024,Kerivoula kachinensis,exact,ASM Mammal Diversity Database v2.5 (2026)
kerivoula_titania,Kerivoula titania,Kerivoula titania,Titania's Woolly Bat,Chiroptera,Vespertilionidae,Kerivoula,titania,species,false,true,,,,,true,,,false,Mammals of Myanmar: an annotated checklist,https://www.gbif.org/dataset/0837bd43-fa3c-4a68-b257-81cb7c234e44,2024,Kerivoula titania,exact,ASM Mammal Diversity Database v2.5 (2026)
kerivoula_picta,Kerivoula picta,Kerivoula picta,Painted Woolly Bat,Chiroptera,Vespertilionidae,Kerivoula,picta,species,false,true,,,,,true,,,false,Mammals of Myanmar: an annotated checklist,https://www.gbif.org/dataset/0837bd43-fa3c-4a68-b257-81cb7c234e44,2024,Kerivoula picta,exact,ASM Mammal Diversity Database v2.5 (2026)
kerivoula_hardwickii,Kerivoula hardwickii,Kerivoula hardwickii,Hardwicke's Woolly Bat,Chiroptera,Vespertilionidae,Kerivoula,hardwickii,species,false,true,,,,,true,,,false,Mammals of Myanmar: an annotated checklist,https://www.gbif.org/dataset/0837bd43-fa3c-4a68-b257-81cb7c234e44,2024,Kerivoula hardwickii,exact,ASM Mammal Diversity Database v2.5 (2026)
myotis_chinensis,Myotis chinensis,Myotis chinensis,Large Myotis,Chiroptera,Vespertilionidae,Myotis,chinensis,species,false,true,,,,,true,,,false,Mammals of Myanmar: an annotated checklist,https://www.gbif.org/dataset/0837bd43-fa3c-4a68-b257-81cb7c234e44,2024,Myotis chinensis,exact,ASM Mammal Diversity Database v2.5 (2026)
myotis_hasseltii,Myotis hasseltii,Myotis hasseltii,Lesser Large-footed Myotis,Chiroptera,Vespertilionidae,Myotis,hasseltii,species,false,true,,,,,true,,,false,Mammals of Myanmar: an annotated checklist,https://www.gbif.org/dataset/0837bd43-fa3c-4a68-b257-81cb7c234e44,2024,Myotis hasseltii,exact,ASM Mammal Diversity Database v2.5 (2026)
murina_harrisoni,Murina harrisoni,Murina harrisoni,Harrison's Tube-nosed Bat,Chiroptera,Vespertilionidae,Murina,harrisoni,species,false,true,,,,,true,,,false,Mammals of Myanmar: an annotated checklist,https://www.gbif.org/dataset/0837bd43-fa3c-4a68-b257-81cb7c234e44,2024,Murina harrisoni,exact,ASM Mammal Diversity Database v2.5 (2026)
murina_hkakaboraziensis,Murina hkakaboraziensis,Murina hkakaboraziensis,Hkakabo Razi Tube-nosed Bat,Chiroptera,Vespertilionidae,Murina,hkakaboraziensis,species,false,true,,,,,true,,,false,Mammals of Myanmar: an annotated checklist,https://www.gbif.org/dataset/0837bd43-fa3c-4a68-b257-81cb7c234e44,2024,Murina hkakaboraziensis,exact,ASM Mammal Diversity Database v2.5 (2026)
eudiscopus_denticulus,Eudiscopus denticulus,Eudiscopus denticulus,Disk-footed Bat,Chiroptera,Vespertilionidae,Eudiscopus,denticulus,species,false,true,,,,,true,,,false,Mammals of Myanmar: an annotated checklist,https://www.gbif.org/dataset/0837bd43-fa3c-4a68-b257-81cb7c234e44,2024,Eudiscopus denticulus,exact,ASM Mammal Diversity Database v2.5 (2026)
myotis_horsfieldii,Myotis horsfieldii,Myotis horsfieldii,Horsfield's Myotis,Chiroptera,Vespertilionidae,Myotis,horsfieldii,species,false,true,,,,,true,,,false,Mammals of Myanmar: an annotated checklist,https://www.gbif.org/dataset/0837bd43-fa3c-4a68-b257-81cb7c234e44,2024,Myotis horsfieldii,exact,ASM Mammal Diversity Database v2.5 (2026)
murina_jaintiana,Murina jaintiana,Murina jaintiana,Jaintia Tube-nosed Bat,Chiroptera,Vespertilionidae,Murina,jaintiana,species,false,true,,,,,true,,,false,Mammals of Myanmar: an annotated checklist,https://www.gbif.org/dataset/0837bd43-fa3c-4a68-b257-81cb7c234e44,2024,Murina jaintiana,exact,ASM Mammal Diversity Database v2.5 (2026)
murina_pluvialis,Murina pluvialis,Murina pluvialis,Rainforest Tube-nosed Bat,Chiroptera,Vespertilionidae,Murina,pluvialis,species,false,true,,,,,true,,,false,Mammals of Myanmar: an annotated checklist,https://www.gbif.org/dataset/0837bd43-fa3c-4a68-b257-81cb7c234e44,2024,Murina pluvialis,exact,ASM Mammal Diversity Database v2.5 (2026)
murina_huttoni,Murina huttoni,Murina huttoni,,Chiroptera,Vespertilionidae,Murina,huttoni,species,false,true,,,,,true,,,false,Mammals of Myanmar: an annotated checklist,https://www.gbif.org/dataset/0837bd43-fa3c-4a68-b257-81cb7c234e44,2024,,genus_family_only,ASM Mammal Diversity Database v2.5 (2026)
manis_javanica,Manis javanica,Manis javanica,Sunda Pangolin,Pholidota,Manidae,Manis,javanica,species,false,true,,,,,true,,,false,Mammals of Myanmar: an annotated checklist,https://www.gbif.org/dataset/0837bd43-fa3c-4a68-b257-81cb7c234e44,2024,Manis javanica,exact,ASM Mammal Diversity Database v2.5 (2026)
myotis_siligorensis,Myotis siligorensis,Myotis siligorensis,Himalayan Whiskered Myotis,Chiroptera,Vespertilionidae,Myotis,siligorensis,species,false,true,,,,,true,,,false,Mammals of Myanmar: an annotated checklist,https://www.gbif.org/dataset/0837bd43-fa3c-4a68-b257-81cb7c234e44,2024,Myotis siligorensis,exact,ASM Mammal Diversity Database v2.5 (2026)
myotis_mystacinus,Myotis mystacinus,Myotis mystacinus,Common Whiskered Myotis,Chiroptera,Vespertilionidae,Myotis,mystacinus,species,false,true,,,,,true,,,false,Mammals of Myanmar: an annotated checklist,https://www.gbif.org/dataset/0837bd43-fa3c-4a68-b257-81cb7c234e44,2024,Myotis mystacinus,exact,ASM Mammal Diversity Database v2.5 (2026)
myotis_muricola,Myotis muricola,Myotis muricola,Nepalese Whiskered Myotis,Chiroptera,Vespertilionidae,Myotis,muricola,species,false,true,,,,,true,,,false,Mammals of Myanmar: an annotated checklist,https://www.gbif.org/dataset/0837bd43-fa3c-4a68-b257-81cb7c234e44,2024,Myotis muricola,exact,ASM Mammal Diversity Database v2.5 (2026)
catopuma_temminckii,Catopuma temminckii,Catopuma temminckii,Asian Golden Cat,Carnivora,Felidae,Catopuma,temminckii,species,false,true,,,,,true,,,false,Mammals of Myanmar: an annotated checklist,https://www.gbif.org/dataset/0837bd43-fa3c-4a68-b257-81cb7c234e44,2024,Catopuma temminckii,exact,ASM Mammal Diversity Database v2.5 (2026)
myotis_montivagus,Myotis montivagus,Myotis montivagus,Burmese Whiskered Myotis,Chiroptera,Vespertilionidae,Myotis,montivagus,species,false,true,,,,,true,,,false,Mammals of Myanmar: an annotated checklist,https://www.gbif.org/dataset/0837bd43-fa3c-4a68-b257-81cb7c234e44,2024,Myotis montivagus,exact,ASM Mammal Diversity Database v2.5 (2026)
manis_pentadactyla,Manis pentadactyla,Manis pentadactyla,Short-tailed Pangolin,Pholidota,Manidae,Manis,pentadactyla,species,false,true,,,,,true,,,false,Mammals of Myanmar: an annotated checklist,https://www.gbif.org/dataset/0837bd43-fa3c-4a68-b257-81cb7c234e44,2024,Manis pentadactyla,exact,ASM Mammal Diversity Database v2.5 (2026)
pardofelis_marmorata,Pardofelis marmorata,Pardofelis marmorata,Marbled Cat,Carnivora,Felidae,Pardofelis,marmorata,species,false,true,,,,,true,,,false,Mammals of Myanmar: an annotated checklist,https://www.gbif.org/dataset/0837bd43-fa3c-4a68-b257-81cb7c234e44,2024,Pardofelis marmorata,exact,ASM Mammal Diversity Database v2.5 (2026)
felis_chaus,Felis chaus,Felis chaus,Jungle Cat,Carnivora,Felidae,Felis,chaus,species,false,true,,,,,true,,,false,Mammals of Myanmar: an annotated checklist,https://www.gbif.org/dataset/0837bd43-fa3c-4a68-b257-81cb7c234e44,2024,Felis chaus,exact,ASM Mammal Diversity Database v2.5 (2026)
panthera_tigris,Panthera tigris,Panthera tigris,Tiger,Carnivora,Felidae,Panthera,tigris,species,false,true,,,,,true,,,false,Mammals of Myanmar: an annotated checklist,https://www.gbif.org/dataset/0837bd43-fa3c-4a68-b257-81cb7c234e44,2024,Panthera tigris,exact,ASM Mammal Diversity Database v2.5 (2026)
prionodon_linsang,Prionodon linsang,Prionodon linsang,Banded Linsang,Carnivora,Prionodontidae,Prionodon,linsang,species,false,true,,,,,true,,,false,Mammals of Myanmar: an annotated checklist,https://www.gbif.org/dataset/0837bd43-fa3c-4a68-b257-81cb7c234e44,2024,Prionodon linsang,exact,ASM Mammal Diversity Database v2.5 (2026)
prionailurus_viverrinus,Prionailurus viverrinus,Prionailurus viverrinus,Fishing Cat,Carnivora,Felidae,Prionailurus,viverrinus,species,false,true,,,,,true,,,false,Mammals of Myanmar: an annotated checklist,https://www.gbif.org/dataset/0837bd43-fa3c-4a68-b257-81cb7c234e44,2024,Prionailurus viverrinus,exact,ASM Mammal Diversity Database v2.5 (2026)
neofelis_nebulosa,Neofelis nebulosa,Neofelis nebulosa,Mainland Clouded Leopard,Carnivora,Felidae,Neofelis,nebulosa,species,false,true,,,,,true,,,false,Mammals of Myanmar: an annotated checklist,https://www.gbif.org/dataset/0837bd43-fa3c-4a68-b257-81cb7c234e44,2024,Neofelis nebulosa,exact,ASM Mammal Diversity Database v2.5 (2026)
panthera_pardus,Panthera pardus,Panthera pardus,Leopard,Carnivora,Felidae,Panthera,pardus,species,false,true,,,,,true,,,false,Mammals of Myanmar: an annotated checklist,https://www.gbif.org/dataset/0837bd43-fa3c-4a68-b257-81cb7c234e44,2024,Panthera pardus,exact,ASM Mammal Diversity Database v2.5 (2026)
prionailurus_bengalensis,Prionailurus bengalensis,Prionailurus bengalensis,Mainland Leopard Cat,Carnivora,Felidae,Prionailurus,bengalensis,species,false,true,,,,,true,,,false,Mammals of Myanmar: an annotated checklist,https://www.gbif.org/dataset/0837bd43-fa3c-4a68-b257-81cb7c234e44,2024,Prionailurus bengalensis,exact,ASM Mammal Diversity Database v2.5 (2026)
arctictis_binturong,Arctictis binturong,Arctictis binturong,Binturong,Carnivora,Viverridae,Arctictis,binturong,species,false,true,,,,,true,,,false,Mammals of Myanmar: an annotated checklist,https://www.gbif.org/dataset/0837bd43-fa3c-4a68-b257-81cb7c234e44,2024,Arctictis binturong,exact,ASM Mammal Diversity Database v2.5 (2026)
viverra_megaspila,Viverra megaspila,Viverra megaspila,Large-spotted Civet,Carnivora,Viverridae,Viverra,megaspila,species,false,true,,,,,true,,,false,Mammals of Myanmar: an annotated checklist,https://www.gbif.org/dataset/0837bd43-fa3c-4a68-b257-81cb7c234e44,2024,Viverra megaspila,exact,ASM Mammal Diversity Database v2.5 (2026)
paradoxurus_musangus,Paradoxurus musangus,Paradoxurus musangus,,Carnivora,Viverridae,Paradoxurus,musangus,species,false,true,,,,,true,,,false,Mammals of Myanmar: an annotated checklist,https://www.gbif.org/dataset/0837bd43-fa3c-4a68-b257-81cb7c234e44,2024,,genus_family_only,ASM Mammal Diversity Database v2.5 (2026)
arctogalidia_trivirgata,Arctogalidia trivirgata,Arctogalidia trivirgata,Small-toothed Palm Civet,Carnivora,Viverridae,Arctogalidia,trivirgata,species,false,true,,,,,true,,,false,Mammals of Myanmar: an annotated checklist,https://www.gbif.org/dataset/0837bd43-fa3c-4a68-b257-81cb7c234e44,2024,Arctogalidia trivirgata,exact,ASM Mammal Diversity Database v2.5 (2026)
prionodon_pardicolor,Prionodon pardicolor,Prionodon pardicolor,Spotted Linsang,Carnivora,Prionodontidae,Prionodon,pardicolor,species,false,true,,,,,true,,,false,Mammals of Myanmar: an annotated checklist,https://www.gbif.org/dataset/0837bd43-fa3c-4a68-b257-81cb7c234e44,2024,Prionodon pardicolor,exact,ASM Mammal Diversity Database v2.5 (2026)
viverricula_indica,Viverricula indica,Viverricula indica,Small Indian Civet,Carnivora,Viverridae,Viverricula,indica,species,false,true,,,,,true,,,false,Mammals of Myanmar: an annotated checklist,https://www.gbif.org/dataset/0837bd43-fa3c-4a68-b257-81cb7c234e44,2024,Viverricula indica,exact,ASM Mammal Diversity Database v2.5 (2026)
paguma_larvata,Paguma larvata,Paguma larvata,Masked Palm Civet,Carnivora,Viverridae,Paguma,larvata,species,false,true,,,,,true,,,false,Mammals of Myanmar: an annotated checklist,https://www.gbif.org/dataset/0837bd43-fa3c-4a68-b257-81cb7c234e44,2024,Paguma larvata,exact,ASM Mammal Diversity Database v2.5 (2026)
hemigalus_derbyanus,Hemigalus derbyanus,Hemigalus derbyanus,Banded Palm Civet,Carnivora,Viverridae,Hemigalus,derbyanus,species,false,true,,,,,true,,,false,Mammals of Myanmar: an annotated checklist,https://www.gbif.org/dataset/0837bd43-fa3c-4a68-b257-81cb7c234e44,2024,Hemigalus derbyanus,exact,ASM Mammal Diversity Database v2.5 (2026)
urva_urva,Urva urva,Urva urva,Crab-eating Mongoose,Carnivora,Herpestidae,Urva,urva,species,false,true,,,,,true,,,false,Mammals of Myanmar: an annotated checklist,https://www.gbif.org/dataset/0837bd43-fa3c-4a68-b257-81cb7c234e44,2024,Urva urva,exact,ASM Mammal Diversity Database v2.5 (2026)
urva_auropunctata,Urva auropunctata,Urva auropunctata,Small Indian Mongoose,Carnivora,Herpestidae,Urva,auropunctata,species,false,true,,,,,true,,,false,Mammals of Myanmar: an annotated checklist,https://www.gbif.org/dataset/0837bd43-fa3c-4a68-b257-81cb7c234e44,2024,Urva auropunctata,exact,ASM Mammal Diversity Database v2.5 (2026)
viverra_zibetha,Viverra zibetha,Viverra zibetha,Large Indian Civet,Carnivora,Viverridae,Viverra,zibetha,species,false,true,,,,,true,,,false,Mammals of Myanmar: an annotated checklist,https://www.gbif.org/dataset/0837bd43-fa3c-4a68-b257-81cb7c234e44,2024,Viverra zibetha,exact,ASM Mammal Diversity Database v2.5 (2026)
urva_javanica,Urva javanica,Urva javanica,Javan Mongoose,Carnivora,Herpestidae,Urva,javanica,species,false,true,,,,,true,,,false,Mammals of Myanmar: an annotated checklist,https://www.gbif.org/dataset/0837bd43-fa3c-4a68-b257-81cb7c234e44,2024,Urva javanica,exact,ASM Mammal Diversity Database v2.5 (2026)
canis_lupus,Canis lupus,Canis lupus,Gray Wolf,Carnivora,Canidae,Canis,lupus,species,false,true,,,,,true,,,false,Mammals of Myanmar: an annotated checklist,https://www.gbif.org/dataset/0837bd43-fa3c-4a68-b257-81cb7c234e44,2024,Canis lupus,exact,ASM Mammal Diversity Database v2.5 (2026)
canis_aureus,Canis aureus,Canis aureus,Golden Jackal,Carnivora,Canidae,Canis,aureus,species,false,true,,,,,true,,,false,Mammals of Myanmar: an annotated checklist,https://www.gbif.org/dataset/0837bd43-fa3c-4a68-b257-81cb7c234e44,2024,Canis aureus,exact,ASM Mammal Diversity Database v2.5 (2026)
cuon_alpinus,Cuon alpinus,Cuon alpinus,Dhole,Carnivora,Canidae,Cuon,alpinus,species,false,true,,,,,true,,,false,Mammals of Myanmar: an annotated checklist,https://www.gbif.org/dataset/0837bd43-fa3c-4a68-b257-81cb7c234e44,2024,Cuon alpinus,exact,ASM Mammal Diversity Database v2.5 (2026)
vulpes_vulpes,Vulpes vulpes,Vulpes vulpes,Red Fox,Carnivora,Canidae,Vulpes,vulpes,species,false,true,,,,,true,,,false,Mammals of Myanmar: an annotated checklist,https://www.gbif.org/dataset/0837bd43-fa3c-4a68-b257-81cb7c234e44,2024,Vulpes vulpes,exact,ASM Mammal Diversity Database v2.5 (2026)
melogale_moschata,Melogale moschata,Melogale moschata,Small-toothed Ferret-badger,Carnivora,Mustelidae,Melogale,moschata,species,false,true,,,,,true,,,false,Mammals of Myanmar: an annotated checklist,https://www.gbif.org/dataset/0837bd43-fa3c-4a68-b257-81cb7c234e44,2024,Melogale moschata,exact,ASM Mammal Diversity Database v2.5 (2026)
aonyx_cinereus,Aonyx cinereus,Aonyx cinereus,Asian Small-clawed Otter,Carnivora,Mustelidae,Aonyx,cinereus,species,false,true,,,,,true,,Current MDD accepted name: Lutra cinerea; 2024 Myanmar checklist canonical name preserved.,false,Mammals of Myanmar: an annotated checklist,https://www.gbif.org/dataset/0837bd43-fa3c-4a68-b257-81cb7c234e44,2024,Lutra cinerea,accepted_name_alias,ASM Mammal Diversity Database v2.5 (2026)
melogale_personata,Melogale personata,Melogale personata,Large-toothed Ferret-badger,Carnivora,Mustelidae,Melogale,personata,species,false,true,,,,,true,,,false,Mammals of Myanmar: an annotated checklist,https://www.gbif.org/dataset/0837bd43-fa3c-4a68-b257-81cb7c234e44,2024,Melogale personata,exact,ASM Mammal Diversity Database v2.5 (2026)
ailurus_fulgens,Ailurus fulgens,Ailurus fulgens,Western Red Panda,Carnivora,Ailuridae,Ailurus,fulgens,species,false,true,,,,,true,,,false,Mammals of Myanmar: an annotated checklist,https://www.gbif.org/dataset/0837bd43-fa3c-4a68-b257-81cb7c234e44,2024,Ailurus fulgens,exact,ASM Mammal Diversity Database v2.5 (2026)
ursus_thibetanus,Ursus thibetanus,Ursus thibetanus,Asian Black Bear,Carnivora,Ursidae,Ursus,thibetanus,species,false,true,,,,,true,,,false,Mammals of Myanmar: an annotated checklist,https://www.gbif.org/dataset/0837bd43-fa3c-4a68-b257-81cb7c234e44,2024,Ursus thibetanus,exact,ASM Mammal Diversity Database v2.5 (2026)
helarctos_malayanus,Helarctos malayanus,Helarctos malayanus,Sun Bear,Carnivora,Ursidae,Helarctos,malayanus,species,false,true,,,,,true,,,false,Mammals of Myanmar: an annotated checklist,https://www.gbif.org/dataset/0837bd43-fa3c-4a68-b257-81cb7c234e44,2024,Helarctos malayanus,exact,ASM Mammal Diversity Database v2.5 (2026)
lutrogale_perspicillata,Lutrogale perspicillata,Lutrogale perspicillata,Smooth-coated Otter,Carnivora,Mustelidae,Lutrogale,perspicillata,species,false,true,,,,,true,,Current MDD accepted name: Lutra perspicillata; 2024 Myanmar checklist canonical name preserved.,false,Mammals of Myanmar: an annotated checklist,https://www.gbif.org/dataset/0837bd43-fa3c-4a68-b257-81cb7c234e44,2024,Lutra perspicillata,accepted_name_alias,ASM Mammal Diversity Database v2.5 (2026)
martes_flavigula,Martes flavigula,Martes flavigula,Yellow-throated Marten,Carnivora,Mustelidae,Martes,flavigula,species,false,true,,,,,true,,,false,Mammals of Myanmar: an annotated checklist,https://www.gbif.org/dataset/0837bd43-fa3c-4a68-b257-81cb7c234e44,2024,Martes flavigula,exact,ASM Mammal Diversity Database v2.5 (2026)
lutra_sumatrana,Lutra sumatrana,Lutra sumatrana,Hairy-nosed Otter,Carnivora,Mustelidae,Lutra,sumatrana,species,false,true,,,,,true,,,false,Mammals of Myanmar: an annotated checklist,https://www.gbif.org/dataset/0837bd43-fa3c-4a68-b257-81cb7c234e44,2024,Lutra sumatrana,exact,ASM Mammal Diversity Database v2.5 (2026)
martes_foina,Martes foina,Martes foina,Stone Marten,Carnivora,Mustelidae,Martes,foina,species,false,true,,,,,true,,,false,Mammals of Myanmar: an annotated checklist,https://www.gbif.org/dataset/0837bd43-fa3c-4a68-b257-81cb7c234e44,2024,Martes foina,exact,ASM Mammal Diversity Database v2.5 (2026)
arctonyx_albogularis,Arctonyx albogularis,Arctonyx albogularis,Northern Hog Badger,Carnivora,Mustelidae,Arctonyx,albogularis,species,false,true,,,,,true,,,false,Mammals of Myanmar: an annotated checklist,https://www.gbif.org/dataset/0837bd43-fa3c-4a68-b257-81cb7c234e44,2024,Arctonyx albogularis,exact,ASM Mammal Diversity Database v2.5 (2026)
arctonyx_collaris,Arctonyx collaris,Arctonyx collaris,Greater Hog Badger,Carnivora,Mustelidae,Arctonyx,collaris,species,false,true,,,,,true,,,false,Mammals of Myanmar: an annotated checklist,https://www.gbif.org/dataset/0837bd43-fa3c-4a68-b257-81cb7c234e44,2024,Arctonyx collaris,exact,ASM Mammal Diversity Database v2.5 (2026)
mustela_kathiah,Mustela kathiah,Mustela kathiah,Yellow-bellied Weasel,Carnivora,Mustelidae,Mustela,kathiah,species,false,true,,,,,true,,,false,Mammals of Myanmar: an annotated checklist,https://www.gbif.org/dataset/0837bd43-fa3c-4a68-b257-81cb7c234e44,2024,Mustela kathiah,exact,ASM Mammal Diversity Database v2.5 (2026)
lutra_lutra,Lutra lutra,Lutra lutra,Eurasian Otter,Carnivora,Mustelidae,Lutra,lutra,species,false,true,,,,,true,,,false,Mammals of Myanmar: an annotated checklist,https://www.gbif.org/dataset/0837bd43-fa3c-4a68-b257-81cb7c234e44,2024,Lutra lutra,exact,ASM Mammal Diversity Database v2.5 (2026)
mustela_strigidorsa,Mustela strigidorsa,Mustela strigidorsa,Back-striped Weasel,Carnivora,Mustelidae,Mustela,strigidorsa,species,false,true,,,,,true,,,false,Mammals of Myanmar: an annotated checklist,https://www.gbif.org/dataset/0837bd43-fa3c-4a68-b257-81cb7c234e44,2024,Mustela strigidorsa,exact,ASM Mammal Diversity Database v2.5 (2026)
sus_scrofa,Sus scrofa,Sus scrofa,Eurasian Wild Pig,Artiodactyla,Suidae,Sus,scrofa,species,false,true,,,,,true,,,false,Mammals of Myanmar: an annotated checklist,https://www.gbif.org/dataset/0837bd43-fa3c-4a68-b257-81cb7c234e44,2024,Sus scrofa,exact,ASM Mammal Diversity Database v2.5 (2026)
